Lead Id,Visit date,Comment
1985867,2023-09-08," 
 30-10-23 18:25 PM (Kirti Prakash) : Table Discussion-Client is from Nashik, has his business of hotel in Belapur, looking for 1BHK investmwnt purpose, said will discuss with family and let know by next weekend. -Follow Up/Revisit Discussions-14-09- CP informed client will be visiting on second day of Ganpati.
20-09- Client number is switched off, have informed Mayur to inform CP and ask for latest update
20-09- Received feedback from Mayur that client will be planning to visit on Friday
22-09- Client will be visiting in next week, feedback from CP.
26-09- Call not answered
27-09- Call not answered, same response from CP
28-09- Call not answered
03-10- Call not answered, informed CP regarding same.
14-10- Call not answered
19-10- Call not answered.
20-10- Call not answered
21-10- Call not answered.
23-10- Call not answered.
27-10- CP will speAK to client and let know."
1985892,2023-09-09," 
 30-10-23 19:20 PM (Kirti Prakash) : Table Discussion-09/09/2023- client stay in nerul , working in private Ltd, he is looking 1bhk flat for investment, he said want to discuss with his parents will visit tomorrow , senior interaction done by vinod sir. -Follow Up/Revisit Discussions-10/09/2023- booked- 3A- 1306."
1985943,2023-09-10," 
 30-10-23 18:25 PM (Kirti Prakash) : Table Discussion-10/09/2023- client stay in Kharghar on rent, he is working in private Ltd, looking 2bhk for self use, intrested, shortlisted unit is 3A-907, he said will come on next weekend for finalize, senior interaction done by rubaina ma'am. -Follow Up/Revisit Discussions-02/10/2023- ringing, dropped message on what's app.
01/10/2023- ringing...
30/09/2023- not reachable.
28/09/2023- ringing...
25/09/2023- not responding.
24/09/2023- got a revert from cp he will come today.
22/09/2023- got a revert from cp client will come tomorrow for token, client shorlisted project is 24-hight, oxy & gami.
21/09/2023- ringing...
20/09/2023- got a revert from cp's end he said he is intrested for belle vue-2, 24-hight & gami.
17/09/2023- client's wife health is not well he postpone plan for next week. 
15/09/2023- ringing...
14/09/2023- ringing..."
1985958,2023-09-12," 
 30-10-23 18:13 PM (Kirti Prakash) : Table Discussion-Client stays in panvel he is looking in central railway he is looking shop for investment purposes and he likes our project but he needs at least 1 or 2 days time for decision -Follow Up/Revisit Discussions-14/09 busy On other call
14/09 client said i am not well and i will inform cp about my decision
22/09 Call Not Answer
01/10 Client said i already informed to cp please checke from him
04/10 call Not Answer Called from vinod sir phone
08/10 client said he is looking property in taloja "
1985986,2023-09-15," 
 30-10-23 18:13 PM (Kirti Prakash) : Table Discussion-15/09/2023-  client stay in ghansoli, he has his own business, he is looking 2bhk for self use, intrested, he will visit again with family on Sunday -Follow Up/Revisit Discussions-02/10/2023 -ringing...
29/09/2023- ringing...
28/08/2023- ringing...
21/09/2023- client said his wife is out of town now she will come back on next week, after that client will confirm me for revisit.
17/09/2023- ringing...
16/09/2023- ringing..."
1985875,2023-09-09," 
 30-10-23 18:13 PM (Kirti Prakash) : Table Discussion-09/09/2023 - Client stays in Kharghar, intersted for 3bhk for end use, working with pvt firm, client said once sample flat is ready of 3bhk then call back, he will not purchase the property without seeing the sample flat... -Follow Up/Revisit Discussions-23/09/2023 - Client wants only in Sector-18 & 19, family is ready for our project... 22/09/2023 - ringing...21/09/2023 - Client said he wants to see sample flat after that he will decide...15/09/2023 - ringing..."
1985878,2023-09-09," 
 30-10-23 19:14 PM (Kirti Prakash) : Table Discussion-Customer looking RTMI, for investment convinced him for tower no5-B, he already invested in shah kingdom long back but project is stuck till now, Client will revert back till 2nd he said (face changer Praveen pai) -Follow Up/Revisit Discussions-10.9.23 Ringing
12.9.23 Not reachable
15.9.23 Switch off
18.9.23 Switch off
28.9.23 Ringing"
1985879,2023-09-09," 
 30-10-23 18:25 PM (Kirti Prakash) : Table Discussion-CP telecalleer given wrong commitment to the client about price for 2 bhk 70 lac all inclusive , client is not able to stretch his budget he also saw some property in Taloja -Follow Up/Revisit Discussions-13.9.23 For 5b need some time to think
17.9.23 Ringing
23.9.23 His brother is not available, call back on friday for sat visit with his brother
29.9.23 His brother looking property, he will speak to his brother & revert me back he said
7-10-23 currently he is not intrested his brother  "
1985881,2023-09-09," 
 30-10-23 19:14 PM (Kirti Prakash) : Table Discussion- Client stays in Kharghar sector 34-C he has his own construction business and he is looking property for end use but he has budget for 2 is 60 lacs and he already visited shubharam for our project he said i will let you know but my budget is 60 lacs only -Follow Up/Revisit Discussions-14/09 Client said i dont want to but its going over to my budget his expecation is 60 lacs"
1985891,2023-09-09," 
 30-10-23 18:13 PM (Kirti Prakash) : Table Discussion-09/09/2023- client stay in saki naka, working in IT sector office location ghansoli , he is looking 2bhk flat for self use, he want to explore more projects in Kharghar, he said want a time of 1 month. -Follow Up/Revisit Discussions-10/10/2023- ringing, dropped message on what's app.
09/10/2023- ringing, dropped message on what's app.
05/10/2023- ringing,dropped message on what's app.
29/09/2023- ringing...
28/09/2023- ringing...
21/09/2023- riniging, dropped message on what's app.
14/09/2023- ringing..."
1985883,2023-09-09," 
 30-10-23 19:14 PM (Kirti Prakash) : Table Discussion-09/09/23  client stays in koparkhairne. Works for media in Viacom-18 company. Looking for 2bhk for end use. Showed interest in tower 5B. Budget expectations are below 80. Client said hell work out on his finances and revert back. Asked me to call on Wednesday. Next Saturday probably will revisit with his family. Senior interaction done by Vinod sir. -Follow Up/Revisit Discussions-15/09/23 client is not ready to extend his budget (65 lacs)...."
1985889,2023-09-09," 
 30-10-23 18:25 PM (Kirti Prakash) : Table Discussion-09/09/2023-  client stay in Roadpali on rent, he is working with ITM college , he is looking 2bhk for self use, early possessions, client came here after seeing the Mahavir project. His price expectation is  75L for Anandam-1, senior interaction done by vinod sir. -Follow Up/Revisit Discussions-28/09/2023- client is not ready to extend his budget.
17/09/2023- client said he can't extend his budget.
13/09/2023- again he said his meximum budget is 80L all in for 2bhk in belle vue-1.
12/09/2023- client said he can't extent his budget."
1985897,2023-09-09," 
 30-10-23 18:37 PM (Kirti Prakash) : Table Discussion-09-09-23 Client stays at Kamothe and looking for 2bhk for own use. Planning to sell current residence which is 3bhk. Considering Belle Vue 1 tower no 4 or 5 B. Asked   1 week's time to take decision ahead as need to work on finances. Senior interaction done by Ashish sir. -Follow Up/Revisit Discussions-12-09-23 Asked to connect after 2 days as busy in Son's exam
14-09-23 Asked tocall in next week
23-09-23 Call not answered
27-09-23 Call not answered
04-10-23 She is still scounting the property , informed her about the 3bhk launch said if possible will visit on weekend to have a detailed discussion
06-10-23 Asked to call tomorrow
07-10-23 Call not answered
09-10-23 Number Busy
10-10-23 Mentioned that her Son's exam is going on but if possible will visit on Sunday asked to call on Saturday 
14-10-23 This weekend its not possible to visit asked to call on Wednesday
18-10-23 Call not received
22-10-23 She is out with her In laws said will be back to mumbau after 4 days
26-10-23 Call not answered"
1985904,2023-09-10," 
 30-10-23 18:55 PM (Kirti Prakash) : Table Discussion-Remark - Customer stays in Vashi & is looking for 2 BHK for self use. Said he's just come on behalf of his father who's the actual decision maker & a lawyer by profession. Will revisit with his family next week if he shortlists our property since he's currently scouting in Kharghar itself. Since father is the actual decision maker all the things will be discussed once he revisits -Follow Up/Revisit Discussions-15/09 Customer is not responding, just cutting the call, informed the CP & the SM as well
21/09 Not answering the call, number busy
27/09 Said curretnly out of town will return on the 10th & only then decide further
11/10 As per CP he's completely busy with his job, absolutely stressful, wortking with Glenpharma, will have to wait for his response. Dropeed price rise voice message
17/10 As per CP customrt is in touch said will get him as customer is busy"
1985905,2023-09-10," 
 30-10-23 19:14 PM (Kirti Prakash) : Table Discussion-Remark - Customer stays in Vashi on rent, looking for 1 BHK for self use. Having transport business. Came with one of his brother who's one of the decision maker. Said currently scouting the properties & will revisit with his family. Said loan eligibility & everything will be done once they reviste with family mostly by next week. -Follow Up/Revisit Discussions-18/09 Said may plan for this weekend with family
21/09 Did not answer the call
23/09 SAid may plan to revist with family on Monday but will let us know
26/09 Not answering asked the SM to connect with CP & get feedback
03/10 Dropped voice message for revisiting with family + informed about the increase in pricing by 1L for 1 BHK before weekend. This message was sent to Anshu sing his brother who came along with him to site, as he's not found on Whats app. 
06/10 Said they have dropped the plan due to financial issues"
1985906,2023-09-10," 
 30-10-23 19:14 PM (Kirti Prakash) : Table Discussion-Remark - Customer stays in Vashi on rent, looking for 1 BHK for self use. Having transport business. Came with one of his brother who's one of the decision maker. Said currently scouting the properties & will revisit with his family. Said loan eligibility & everything will be done once they reviste with family mostly by next week. -Follow Up/Revisit Discussions-18/09 Said may plan for this weekend with family
21/09 Did not answer the call
23/09 SAid may plan to revist with family on Monday but will let us know
26/09 Not answering asked the SM to connect with CP & get feedback
03/10 Dropped voice message for revisiting with family + informed about the increase in pricing by 1L for 1 BHK before weekend
06/10 Said they have dropped the plan due to financial issues"
1985910,2023-09-10," 
 30-10-23 18:48 PM (Kirti Prakash) : Table Discussion-Remark - Currently staying in Kamothe looking for 2 BHK as self use. Working with IT company in Mindspace. Said 2 BHK type A is lesser carpet area as per their requirement, they are looking for 750 Sq.ft. Showed them the 3 BHK , liked the 3 BHK concept however their budget is around only 90L. Said will think & get back. -Follow Up/Revisit Discussions-18/09 Said already finalized at some project & hung the call"
1985894,2023-09-09," 
 30-10-23 19:20 PM (Kirti Prakash) : Table Discussion-09-09-23 Client stays at Juinagar and looking out for 2bhk for own use. He works in Vashi APMC market.has a max budget of 65-70lacs for the same. Suggested Mangalam said ll visit there also. -Follow Up/Revisit Discussions-12-09-23 Was busy asked to call back
14-09-23 Client said his moreover preference to buy a property near to Kharghar station, considering some of the resale properties
23-09-23 Call not answered
27-09-23 Call not answered/Tried from Vinod Sir's No
04-10-23 Client has been finalised a resale property in kharghar which fit in his budget"
1985898,2023-09-10," 
 30-10-23 18:13 PM (Kirti Prakash) : Table Discussion-10/09/23  client stays in Kharghar. Works in pvt sector. Looking for 2bhk(A type) for end use. Budget expectations are 72L. Not ready to extend his budget. -Follow Up/Revisit Discussions-10/09/23 BUdget is expectations are too less....."
1985900,2023-09-10," 
 30-10-23 19:20 PM (Kirti Prakash) : Table Discussion-Staying @ kamothe on rent 12k 2bhk ,he is in sales at kurla , Searching Near Stn.,  -Follow Up/Revisit Discussions-15-09-23: Not in this locetion, Mostly near stn, Ulawe
Staying @ kamothe on rent 12k 2bhk ,he is in sales at kurla , Searching Near Stn., "
1985901,2023-09-10," 
 30-10-23 18:13 PM (Kirti Prakash) : Table Discussion-Staying @ Andheri , Bussines, Expecting 110cr for 2bhk Garden   -Follow Up/Revisit Discussions-15-09-23: 70 lac only for 2 bhk Investment 
Staying @ Andheri , Bussines, Expecting 70 lac only"
1985912,2023-09-10," 
 30-10-23 18:48 PM (Kirti Prakash) : Table Discussion-10/09/2023 - Client stays in Seawoods, intersted for 1bhk for investment purpose, working with DCB Bank, exploring projects in Kharghar, will discuss with family regarding pricing and will revert 2-3 days, Senior Inter Action done by Vinod Sir... -Follow Up/Revisit Discussions-11/10/2023 - ringing...05/10/2023 - Ringing....03/10/2023 - ringing...30/09/2023 - Not Reachable...29/09/2023 - ringing...27/09/2023 - client said call on friday, busy with office work...26/09/2023 - ringing...24/09/2023 - ringing...23/09/2023 - Ringing...22/09/2023 - Client said call tomorrow, busy in office...21/09/2023 - ringing...17/09/2023 - Client said not yet decided, needs time...16/09/2023 - ringing...15/09/2023 - client said call tomorrow for revisit confirmation...12/09/2023 - Client said call me in the evening, busy in office work..."
1985902,2023-09-10," 
 30-10-23 18:48 PM (Kirti Prakash) : Table Discussion-10/09/23 client stays in Ghatkopar. Works for yes bank. Looking for 2bhk (B type) for end use. Client said next week he will visit with his parents and  In laws.. senior interaction done by Vinod sir. -Follow Up/Revisit Discussions-26/09/23 Ringing.......22/09/23 Ringing.....16/09/23 client is negative about the location......15/09/23 Call disconnected...."
1985914,2023-09-10," 
 30-10-23 18:13 PM (Kirti Prakash) : Table Discussion-08-10-23 Client stays at Dombivali and looking for 1bhk for self use. Works in Admin dept with IT firm at Thane. Need time to work on finances. -Follow Up/Revisit Discussions-12-10-23 Number out of service
16-10-23 Call not answered/Dropped msg
21-20-23 Number Busy
23-10-23 Not reachable
26-10-23 Not responding to calls or msg"
1985917,2023-09-10," 
 30-10-23 18:48 PM (Kirti Prakash) : Table Discussion- looking commercial at price of 60 lac, client going to visit next week after having a word with his family -Follow Up/Revisit Discussions-15.9.23 He said will revert back within some time
17.9.23 Ringing
21.9.23 Budget issue"
1985907,2023-09-10," 
 30-10-23 18:25 PM (Kirti Prakash) : Table Discussion-Remark - Customer stays in Chembur on rent from the last 10 years. Working with BPCL as engineer looking for 1 BHK for self use, 1st time home buyer, basically from Bihar. Said currently scouting properties will talk to family & get back in a week to 10 days. Also want to discuss Kharghar as a location to his collegues & frineds also the will finalize -Follow Up/Revisit Discussions-18/09 Number switched off
21/09 Number out of service, temporarily
23/09 Number is always switched off informed the SM to escalte it to the CP & gat an alternative number
28/09 No revert from the SM till date, awaiting response yet
05/10 Customer said plan dropped due to some financial issues within family, will get back after some time, not sure though"
1985908,2023-09-10," 
 30-10-23 18:13 PM (Kirti Prakash) : Table Discussion-Remark - Customer stays in Kamothe on rent looking for 2 BHK self use. Working with Capgemini as Manager IT. Liked the tunnel connectivity part to Turbhe. Also said will revisit with family. Budget around 80 to 85L. Not sure of the loan eligibility but no other liabilities. -Follow Up/Revisit Discussions-Number temporarily disconnected
23/09 Customer's number is disconnected, it shows as ""ARIHANT"" on his true caller, informed SM to find the genuinity 
29/09 Services have been discontinued"
1985911,2023-09-10," 
 30-10-23 18:37 PM (Kirti Prakash) : Table Discussion-Remark - Customer stays in Vashi, looking for 2 BHK for self use. Working with MSEB, state government. Customer is not ready to disclose his budget or his clear intention of what he needs. Even the CP was sitting on the table & both unable to find out his clear intention. Customer was insisting on seeing the Tower 4, 2BHK units but we denied the entry to that tower. Also not sure of loan eligibility -Follow Up/Revisit Discussions-18/09 Not answering
21/09 Since customer is not repsonding asked the CP to take the feedback & let us know.
23/09 Since customer is not answering got confimation from CP that since she's out of town for Ganpati festival will update exact status after tuesday
28/09 Since customer is not responding asked SM to get back on this one
29/09 Asked the SM to confirm for this customer"
1985920,2023-09-10," 
 30-10-23 18:37 PM (Kirti Prakash) : Table Discussion-low budget -Follow Up/Revisit Discussions-"
1985909,2023-09-10," 
 30-10-23 18:37 PM (Kirti Prakash) : Table Discussion-Remark - Customer stays in Ghansoli looking for investment purpose. Not sure if he's looking for residential or shops. Enquired a lot about shops & shared all the details of the shops, also visited them personally & understood the potential of the investment. Working as regional head with Reliance retail garments sector. Said will think as this is a good option of investing into shops as already has 2 residential investments. -Follow Up/Revisit Discussions-18/09 Said not interested in location & line got disconnected & then did not pick uo the call"
1985919,2023-09-10," 
 30-10-23 18:48 PM (Kirti Prakash) : Table Discussion- Client came for 2 bhk , budget of 60 lac max -Follow Up/Revisit Discussions-"
1985913,2023-09-10," 
 30-10-23 19:14 PM (Kirti Prakash) : Table Discussion-12/09/2023 - ringing... -Follow Up/Revisit Discussions-27/10/2023 - ringing...26/10/2023 - ringing...creative sent on whatsapp...23/10/2023 - Ringing...20/10/2023 - ringing...18/10/2023 - Ringing...17/10/2023 - ringing...16/10/2023 - ringing...14/10/2023 - ringing...13/10/2023 - ringing...12/10/2023 - ringing...11/10/2023 - ringing...10/10/2023 - ringing...08/10/2023 - Client said call at 5 pm for revisit confirmation...06/10/2023 - Client said call on sunday for revisit confirmation...05/10/2023 - ringing...03/10/2023 - ringing...30/09/2023 - ringing...29/09/2023 - ringing...27/09/2023 - client said call on saturday for revisit confirmation...26/09/2023 - Client said will try to come on site tomorrow, not confirmed, will call before coming on site...24/09/2023 - Client said he will try to come in the evening or next weekend..23/09/2023 - Client said call tomorrow...22/09/2023 - Client said call tomorrow morning at 11 am for revisit confirmation...21/09/2023 - ringing...17/09/2023 - Client said he will try to come today for revisit...16/09/2023 - Client said he will visit our site by 4pm...13/09/2023 - Client said he is working on finances, call on saturday for revisit confirmation...12/09/2023 - ringing..."
1985924,2023-09-10," 
 30-10-23 19:14 PM (Kirti Prakash) : Table Discussion-Client stays in panvel he is working in software company which is in Andheri he is looking property for end use and he likes our project but he wants to show Property to his family first then after he will take any decision for that he needs at least 1 week time -Follow Up/Revisit Discussions-14/09 call Disconnected 
15/09 call Not Answer message sent
15/09 Client said i am going home today will try to come on next weekend
22/09 Client said he out of station for ganpati will try to come after ganpati only
30/09 Client said he is exploring more projects in thane also and he is getting 2 bhk in 50 lacs in kalher
04/10 Call Not Answer
06/10 Client said his max budget is 50 lacs he wants to know our pricing 
09/10 Message sent
12/10 call Disconnected
13/10 Call Not Answer
16/10 Call Not Answer Message sent
18/10 Call Disconnected
23/10 Call Not answer"
1985925,2023-09-10," 
 30-10-23 19:15 PM (Kirti Prakash) : Table Discussion-Client stays in panvel he is working in software company which is in Andheri he is looking property for end use and he likes our project but he wants to show Property to his family first then after he will take any decision for that he needs at least 1 week time -Follow Up/Revisit Discussions-vinod sir taking her follow up
04/10 Vinod sir had a word with client they need more 2 days time for the final call 
06/10 Call Not Answer
07/10 Call Disconnected
09/10 Client message to vinod sir she will come in navratri
14/10 Call NOt Answer
16/10 Call Not Answer
20/10 Call Not Answer called from vinod sir ohone
23/10 Call Not Answer
28/10 Call Not Answer"
1985926,2023-09-10," 
 30-10-23 18:48 PM (Kirti Prakash) : Table Discussion-10/09/23  client stays in Nerul. Works for garment shop. Wife works in Arihant. Looking for 2bhk for end use. Not eligible for loan. Loan eligibility is around 55L. -Follow Up/Revisit Discussions-10/09/23 Not eligible for the loan..."
1985916,2023-09-10," 
 30-10-23 18:13 PM (Kirti Prakash) : Table Discussion-low budget client aged person 50 lac for 2 bhk -Follow Up/Revisit Discussions-"
1985930,2023-09-10," 
 30-10-23 18:13 PM (Kirti Prakash) : Table Discussion-Client is from Airoli, looking for 2/3BHK self use, recently shifted from Malad, Liked the project and he is interested for 3BHK in 5A building, will work on finances and revert back by next weekend, senior interaction done by Ashish Sir. -Follow Up/Revisit Discussions-15-09- Client said he is working on finances, will let know.
21-09- Call not answered, dropped message on WA
22-09- Call disconnected
26-09- Number is not reachable
27-09- Call not answered, informed SM regarding same
28-09- Numbwe is switched off
29-09- Number is not reachable
30-09- Dropped the plan, will be looking in Airoli only"
1985934,2023-09-10," 
 30-10-23 18:48 PM (Kirti Prakash) : Table Discussion-10/09/23:  client stays in Saki Naka. He is civil engineer works for government projects like shilp valley, swapnapurti. Now working on Talojas goverment project.. thats the reason client wants to relocate Kharghar side.. client need one week of time to work out on his finances.. senior interaction done with Vinod sir. -Follow Up/Revisit Discussions-25/10/2023- ringing...
25/10/2023- call not reachable.
22/10/2023- came with his friend saw sample flat and left.
16/10/2023- mobile switch off.
28/09/23 client said he is not ready to extend his budget...26/09/23 Ringing.....16/09/23 Client said he cannot extend his budget max 75L he said....15/09/23 Ringing...14/09/23 Ringing... 12/09/23 Ringing...."
1985935,2023-09-10," 
 30-10-23 18:48 PM (Kirti Prakash) : Table Discussion-10/09/2023- client stay in panvel, he is retired from nevy, he is looking 2bhk flat for self use, he said will discuss with his family and revert back. -Follow Up/Revisit Discussions-05/10/2023- plan dropped.
21/09/2023- client said now not any plan to buy a property.
14/09/2023- client is not showing any intrest about project."
1985941,2023-09-10," 
 30-10-23 19:20 PM (Kirti Prakash) : Table Discussion-10/09/2023-  client is the uncle of the revisited customer. He also liked the project so he also said that he can also plan for the project. -Follow Up/Revisit Discussions-14/09/2023- client is not looking property he was tlaking about some other relative."
1985945,2023-09-10," 
 30-10-23 18:48 PM (Kirti Prakash) : Table Discussion-10-09-23  Client stays at Nerul and looking for 2bhk RTMI and works with Travel Agency. If he is going for 1bhk then 100% self funding and if 2bhk then 60% self- 40% Loan. Considering tower no 3 -101 will come on Tuesday for further discussion. Senior interaction done by Johnny/ Ashish Sir. -Follow Up/Revisit Discussions-11-09-23 Client visiting the site tomorrow
12-09-23 He has checked some ad on Instagram saying that 2bhk for 81 lacs made asked to share the screenshot for the same. He asked to call after 2.30 for further discussion
14-09-23 He said will plan to visit on weekend
15-09-23 Client is out of station said will be back on 24th sep after that will plan to visit
23-09-23 He is still out of station he is coming tomorrow in Mumbai said will plan to visit in next week. Price expectation 81 lac.
26-09-23 Said will be visiting the site tomorrow
27-09-23 He is occupied with work said will be visiting on Sunday not possible before that
30-09-23 He is planning to visit after Pitru Paksh
06-10-23 Was busy in meeting , called from Johnny no.
10-10-23 Call not answered
12-10-23 Call not answered
16-10-23 Not responding to calls/msg
20-10-23 Call not answered
23-10-23 Call not answered/dropped msg
26-10-23 Call not answered"
1985952,2023-09-11," 
 30-10-23 18:48 PM (Kirti Prakash) : Table Discussion-11/09/23: client stays in Koparkhairne. He works with shipping company. Looking for 2+2 jodi flat(A type). He has already visited few of the projects but as per his requirements our project suits. Planning to visit next week with his family. Senior interaction done by Vinod sir. -Follow Up/Revisit Discussions-17/10/2023 - Client said he has postponed the plan for 6 months...16/10/2023 - ringing...23/09/23 client said he postponed his plan till next week... asked me to call him after a week.......16/09/23 client is scouting...need more time......15/09/23 Ringing....."
1985953,2023-09-11," 
 30-10-23 18:48 PM (Kirti Prakash) : Table Discussion-Client stays in Kharghar sector 20 he is his own transport business he is looking property for end use and he likes our project he needs at least 2 to 3 days time to think about location then after they will let us know about their decision -Follow Up/Revisit Discussions-14/09 client said his expectation is 80 or 85 lacs so i suggested him to come to the site then he will said i will let you know tomorrow
16/09 Call Not Answer
17/09 Client Rivisted with family and his wife want 2 bhk RTMi in podiem facing but in 4th and 5th floor only 
18/09 we given him option of 14th floor on tower no 4 or 1st floor on tower no 3 then he said i will think and let you know tomorrow 
22/09 Busy On Other Call
22/09 client still said need more 2 days time 
24/09 Call Not Answer
30/09 Client said he wants flat on 5th floor so i convinced him for 2nd floor then he said i will check with my wife then i will let you know
02/10 Client said he will come tomorrow with his wife for 2 bhk in tower 1 Belle Vue 1
03/10 Client revisited with family he selected 2 bhk in tower 1 205 but due to his loan eligibilty we wont be able to proceed 
06/10 Call Not Answer
09/10 Call Not Answer
14/10 Client booked property in resale"
1985959,2023-09-12," 
 30-10-23 18:13 PM (Kirti Prakash) : Table Discussion-Client is looking for 1BHK, budget is around 45-50L, exploring Taloja as well. Said will discuss with her husband and let know through CP. -Follow Up/Revisit Discussions-21-09- Client said her budget is 45L, will be looking resale or property in Taloja"
1985960,2023-09-12," 
 30-10-23 18:37 PM (Kirti Prakash) : Table Discussion-12/09/2023- client stay in Kharghar, working in private Ltd, looking 2bhk flat for investment, disclose his budget 80L meximum for 2bhk type-A,senior interaction done by Aashish sir. -Follow Up/Revisit Discussions-22/09/2023- i try to convence him for belle vue but he is not convence.
21/09/2023- ringing, he call back me and said he booked flat in satyam sector-36.
19/09/2023- ringing...
13/09/2023- client said want 2bhk(640) 80L."
1985967,2023-09-13," 
 30-10-23 19:15 PM (Kirti Prakash) : Table Discussion-Client budget was 40 lac. Max not able to stretch  therefore convinced him to visit Mangalam project -Follow Up/Revisit Discussions-"
1985979,2023-09-15," 
 30-10-23 18:37 PM (Kirti Prakash) : Table Discussion-Customer stays in Taloja looking for either 1 or 2 BHK for self use. Basically from Kolhapur. Working as Head HR with an MNC company in Airoli location. In discussion about Tower 4 for 1 BHK @ 55L including parking. Said will revist tomorrow with wife & if she likes will decide then.
Senior Interaction : Ashish T -Follow Up/Revisit Discussions-16/09 Not answering
22/09 cutting the call, dropped SMS saying will call later
Got whats app message saying out of station till next weekend will catch up then
29/09 Not answering
05/10 Not rechable, Left voice message. Got message from the customer that he's already taken a property in Kharghar sector 35D, RTMI"
1985995,2023-09-16," 
 30-10-23 18:25 PM (Kirti Prakash) : Table Discussion-16/09/2023 - Client stays in Andheri, intersted for 2bhk for end use, exploring projects in Kharghar and Panvel, husband is working with govt. dept. client will take atleast 1 months time to decide... -Follow Up/Revisit Discussions-05/10/2023 - Client said family did not liked the location, exploring projects in Andheri only...21/09/2023 - Client said call next month, not yet decided, exploring more projects..."
1986004,2023-09-16," 
 30-10-23 18:25 PM (Kirti Prakash) : Table Discussion-Client stays in ulwe on rent he is retired employee and his son's salary is 15k who is working in airport and he is looking for RTMI property for end use and he likes our project but his loan eligibility is 30 lacs only and he has 30 lacs only. -Follow Up/Revisit Discussions-22/09 call Not Answer 
26/09 call Not Answer Called From priyanka phone
02/10 call Not Answer
04/10 Call Not Answer
09/10 Client budget for 2 bhk is 50 lacs only"
1985929,2023-09-10," 
 30-10-23 18:48 PM (Kirti Prakash) : Table Discussion-Client stays in Kharghar, lookimg for 2BHK self use. Liked the project, his budget is 75L, said will work on finances and will plan to visit next weekend with family . -Follow Up/Revisit Discussions-15-09- Still working on finances.
20-09- Client said he is in meeting, will call back after sometime.
21-09- have asked to call tomorrow for confirmation for weekend
22-09- Call not answered
26-09- Call not answered
27-09- Call not answered, same response from CP
28-09- Call disconnected
29-09- Call not answered
30-09- Not respondinf"
1985933,2023-09-10," 
 30-10-23 19:15 PM (Kirti Prakash) : Table Discussion-Client is looking for 1BHK self use, have just started scouting properties, will discuss with family and let know -Follow Up/Revisit Discussions-20-09- Client said he will discuss with his brother and let know
21-09- Call not answered
22-09- Number is switched off
26-09- Call not anwswered.
27-09- Call not answered
29-09- Call disconnected twice
30-09- Call is not answering calls, same response from CP"
1985946,2023-09-10," 
 30-10-23 18:13 PM (Kirti Prakash) : Table Discussion-10-09-23 Client stays at Kharghar and looking for 2bhk RTMI he has a business in Malad. Will be considering other projects as well. Asked 1 week's time. -Follow Up/Revisit Discussions-12-09-23 Call not answered
14-09-23 Call Not answered
16-09-23 Asked to call in next week
23-09-23 He said not interested and when asked for the reason said has no time for the discussion
28-09-23 He is not interested at all"
1985947,2023-09-10," 
 30-10-23 18:48 PM (Kirti Prakash) : Table Discussion-10-09-23 Client stays at Mumbra and looking for 2bhk/ garden flat. Has 30 lacs ready rest will be loan. Works with finance company at BKC. Per month salary is 1.50 lac. Asked for 1 week's time as exploring more projects. Senior interaction done by Rubaina Ma'am. -Follow Up/Revisit Discussions-14-09-23 Call not answered
16-09-23 Call not answered
23-09-23 Call not answered
24-09-23 Call not answered
27-09-23 Call not answered/Tried from Vinod Sir's No.
04-10-23 Call not answered
06-10-23 Call not answered/ Not responding on msg
10-10-23 Call not answered/ Not responding on msg
"
1985950,2023-09-10," 
 30-10-23 18:25 PM (Kirti Prakash) : Table Discussion-10-09-23 Client stays at Sion and works with Kotak Bank at CST looking for 1bhk for self use.Said will come along with wife and mother on Friday then ll take the decision ahead. -Follow Up/Revisit Discussions-14-09-23 His wife is out of town said if not tomorrow then will visit on Saturday
16-09-23 Call not answered
23-09-23 Call Not answered
27-09-23 Asked to call after sometime as he was busy in the meeting/ Number Busy
03-10-23 Dropped the plan of buying property, Confirmed with mayur hence marked lost"
1985951,2023-09-11," 
 30-10-23 19:15 PM (Kirti Prakash) : Table Discussion-client stay in Santacruz She's Own cloth Bussiness,Want to visit site with husband in morning time.  -Follow Up/Revisit Discussions-4-10-23: 35 to 40 lac for 1bhk, Low budget
25-09-23: Not Answering calls
22-09-23: Not answering calls
18-09-23: Not answering calls
client stay in Santacruz She's Own cloth Bussiness,Want to visit site with husband in morning time. "
1985977,2023-09-14," 
 30-10-23 18:48 PM (Kirti Prakash) : Table Discussion-14-09-23 Client stays at Dombivali and planning to buy 1bhk he has 1 flat at Khoni -Dombivali that he is planning to sell and after that he will plan to buy -Follow Up/Revisit Discussions-23-09-23 Number Busy
24-09-23 He will be visiting with Family in next week
27-09-23 Asked to call on friday for the confirmation
29-09-23 Call not answered
04-10-23 He is getting difficulty to sell his property which is in Dombivali said need more time asked to call in next week
12-10-23 Call not answered
14-10-23 Call not answered
20-10-23 Said if possible will visit on Dassehra
23-10-23 Call not answered
26-10-23 Number Busy"
